Time,Open,High,Low,Last,Change,%Chg,Volume
"2023-11-30 03:45",16048,16049.25,16045.75,16046.25,-1.25,-0.01%,308
"2023-11-30 03:46",16046,16050.5,16046,16048,1.75,+0.01%,464
"2023-11-30 03:47",16048.5,16048.5,16043.25,16045.5,-2.5,-0.02%,332
"2023-11-30 03:48",16046,16048.5,16046,16047,1.5,+0.01%,162
"2023-11-30 03:49",16047.25,16047.25,16045.75,16047,0,0.00%,81
"2023-11-30 03:50",16047,16047,16044,16045.5,-1.5,-0.01%,166
"2023-11-30 03:51",16045.5,16046.5,16045.25,16046,0.5,0.00%,83
"2023-11-30 03:52",16046.25,16048.75,16046.25,16048.75,2.75,+0.02%,89
"2023-11-30 03:53",16048.25,16048.25,16046,16047.25,-1.5,-0.01%,92
"2023-11-30 03:54",16047.25,16050,16047.25,16048.5,1.25,+0.01%,191
"2023-11-30 03:55",16048.25,16050,16047.75,16049.5,1,+0.01%,237
"2023-11-30 03:56",16049.25,16051.25,16049,16050.5,1,+0.01%,173
"2023-11-30 03:57",16050.75,16051.25,16049.5,16049.75,-0.75,0.00%,117
"2023-11-30 03:58",16049.75,16051.5,16049.5,16051,1.25,+0.01%,74
"2023-11-30 03:59",16050.75,16053.5,16050.75,16053.25,2.25,+0.01%,176
"2023-11-30 04:00",16053.5,16058,16053.5,16056,2.75,+0.02%,446
"2023-11-30 04:01",16056.25,16056.25,16050.25,16052.25,-3.75,-0.02%,274
"2023-11-30 04:02",16053,16054.25,16048.75,16049.5,-2.75,-0.02%,215
"2023-11-30 04:03",16050,16050.25,16047.25,16048,-1.5,-0.01%,207
"2023-11-30 04:04",16048.25,16050.5,16047.5,16049.75,1.75,+0.01%,141
"2023-11-30 04:05",16049.25,16049.75,16047,16048.25,-1.5,-0.01%,88
"2023-11-30 04:06",16048,16051.5,16048,16051.5,3.25,+0.02%,106
"2023-11-30 04:07",16051.5,16051.75,16049.5,16050,-1.5,-0.01%,99
"2023-11-30 04:08",16049.25,16049.75,16047,16047.25,-2.75,-0.02%,107
"2023-11-30 04:09",16047.75,16051,16047,16048.75,1.5,+0.01%,82
"2023-11-30 04:10",16049.25,16053.5,16048.75,16053.25,4.5,+0.03%,176
"2023-11-30 04:11",16053,16054,16052,16053.25,0,0.00%,152
"2023-11-30 04:12",16053.25,16053.5,16051.5,16052.5,-0.75,0.00%,152
"2023-11-30 04:13",16052.5,16055.25,16052,16053.5,1,+0.01%,222
"2023-11-30 04:14",16053,16056.25,16053,16054,0.5,0.00%,199
"2023-11-30 04:15",16054.25,16054.75,16053.25,16053.5,-0.5,0.00%,58
"2023-11-30 04:16",16053.5,16053.5,16048.25,16049.25,-4.25,-0.03%,216
"2023-11-30 04:17",16049.5,16051,16048,16051,1.75,+0.01%,145
"2023-11-30 04:18",16051.25,16051.25,16049,16050,-1.,-0.01%,63
"2023-11-30 04:19",16049.25,16050,16047.5,16049.75,-0.25,0.00%,106
"2023-11-30 04:20",16049.5,16052.75,16049,16052.75,3,+0.02%,90
"2023-11-30 04:21",16052.75,16053.25,16051,16051.25,-1.5,-0.01%,87
"2023-11-30 04:22",16051.75,16054,16051.75,16053.75,2.5,+0.02%,50
"2023-11-30 04:23",16053.75,16054,16050.75,16051.5,-2.25,-0.01%,93
"2023-11-30 04:24",16052,16054.25,16052,16053.25,1.75,+0.01%,61
"2023-11-30 04:25",16053,16053.75,16052.5,16053.25,0,0.00%,22
"2023-11-30 04:26",16053.5,16053.75,16050.75,16051.5,-1.75,-0.01%,113
"2023-11-30 04:27",16052.25,16053.25,16052,16053,1.5,+0.01%,40
"2023-11-30 04:28",16053,16056.25,16053,16056,3,+0.02%,130
"2023-11-30 04:29",16056.25,16059.5,16056.25,16056.25,0.25,0.00%,281
"2023-11-30 04:30",16056.5,16059,16054.75,16058,1.75,+0.01%,253
"2023-11-30 04:31",16058.25,16061,16058.25,16060.25,2.25,+0.01%,276
"2023-11-30 04:32",16060.75,16063,16059.25,16062.5,2.25,+0.01%,329
"2023-11-30 04:33",16061.75,16063.5,16059.25,16059.5,-3.,-0.02%,330
"2023-11-30 04:34",16059.25,16060.25,16056.5,16059.5,0,0.00%,227
"2023-11-30 04:35",16059.5,16059.5,16057,16058.25,-1.25,-0.01%,200
"2023-11-30 04:36",16057.5,16061,16057,16059.25,1,+0.01%,135
"2023-11-30 04:37",16059.25,16063.75,16057.75,16062.5,3.25,+0.02%,308
"2023-11-30 04:38",16062.25,16064.75,16061.75,16062.5,0,0.00%,263
"2023-11-30 04:39",16062.5,16063.25,16060.75,16060.75,-1.75,-0.01%,113
"2023-11-30 04:40",16061.25,16063.25,16059.5,16061.75,1,+0.01%,160
"2023-11-30 04:41",16061.75,16062.25,16059.25,16059.25,-2.5,-0.02%,100
"2023-11-30 04:42",16059.5,16059.75,16058.5,16059,-0.25,0.00%,141
"2023-11-30 04:43",16059,16060,16058.25,16058.25,-0.75,0.00%,166
"2023-11-30 04:44",16058.75,16060,16057.75,16058.75,0.5,0.00%,91
"2023-11-30 04:45",16058.5,16060,16058,16059.5,0.75,0.00%,60
"2023-11-30 04:46",16059.5,16062.5,16059.25,16061.5,2,+0.01%,112
"2023-11-30 04:47",16062.25,16064.5,16061.75,16064,2.5,+0.02%,98
"2023-11-30 04:48",16064.5,16066.75,16063.75,16064.75,0.75,0.00%,391
"2023-11-30 04:49",16064.75,16067.75,16063.75,16066.5,1.75,+0.01%,182
"2023-11-30 04:50",16066.5,16068,16065.5,16067,0.5,0.00%,121
"2023-11-30 04:51",16067.25,16067.25,16064,16065.5,-1.5,-0.01%,102
"2023-11-30 04:52",16065.75,16065.75,16063,16064,-1.5,-0.01%,149
"2023-11-30 04:53",16064,16066.5,16064,16065.75,1.75,+0.01%,119
"2023-11-30 04:54",16066.25,16066.5,16065,16066,0.25,0.00%,71
"2023-11-30 04:55",16066.5,16066.75,16063.5,16064,-2.,-0.01%,227
"2023-11-30 04:56",16064.25,16064.75,16062,16063,-1.,-0.01%,158
"2023-11-30 04:57",16062.25,16063.25,16062,16062.75,-0.25,0.00%,82
"2023-11-30 04:58",16063,16063.75,16062.5,16062.5,-0.25,0.00%,80
"2023-11-30 04:59",16062.5,16062.75,16061.5,16061.5,-1.,-0.01%,67
"2023-11-30 05:00",16062.25,16062.75,16060.5,16060.5,-1.,-0.01%,233
"2023-11-30 05:01",16060.5,16060.5,16057.5,16058,-2.5,-0.02%,375
"2023-11-30 05:02",16058,16061,16057.75,16061,3,+0.02%,107
"2023-11-30 05:03",16061.5,16061.5,16059.25,16059.75,-1.25,-0.01%,110
"2023-11-30 05:04",16060,16062.5,16060,16061,1.25,+0.01%,168
"2023-11-30 05:05",16060.25,16061,16058.5,16060.75,-0.25,0.00%,114
"2023-11-30 05:06",16060.25,16062,16060.25,16061.5,0.75,0.00%,72
"2023-11-30 05:07",16061,16062.25,16060,16062.25,0.75,0.00%,72
"2023-11-30 05:08",16062,16063,16061,16061,-1.25,-0.01%,101
"2023-11-30 05:09",16061,16061.25,16058.5,16059.25,-1.75,-0.01%,92
"2023-11-30 05:10",16058.5,16060.5,16058,16060.5,1.25,+0.01%,82
"2023-11-30 05:11",16060,16060.75,16059.75,16060,-0.5,0.00%,82
"2023-11-30 05:12",16060.5,16063.75,16060.25,16063.75,3.75,+0.02%,203
"2023-11-30 05:13",16063.75,16064.75,16062.75,16064.5,0.75,0.00%,179
"2023-11-30 05:14",16064.5,16065.25,16063,16063.75,-0.75,0.00%,98
"2023-11-30 05:15",16063.25,16064.5,16060.75,16060.75,-3.,-0.02%,124
"2023-11-30 05:16",16060.75,16060.75,16056.5,16057.25,-3.5,-0.02%,316
"2023-11-30 05:17",16057,16058,16053.5,16054.25,-3.,-0.02%,362
"2023-11-30 05:18",16054.75,16056.5,16054.25,16056,1.75,+0.01%,141
"2023-11-30 05:19",16056,16058.75,16055.75,16058.5,2.5,+0.02%,102
"2023-11-30 05:20",16058,16058.75,16056.75,16057.25,-1.25,-0.01%,79
"2023-11-30 05:21",16057.25,16057.25,16054.25,16054.25,-3.,-0.02%,74
"2023-11-30 05:22",16054.75,16056.75,16054.25,16055.75,1.5,+0.01%,103
"2023-11-30 05:23",16055.25,16057,16052,16053.5,-2.25,-0.01%,257
"2023-11-30 05:24",16052.75,16055.75,16052.25,16055.5,2,+0.01%,188
"2023-11-30 05:25",16055.5,16058.25,16054.75,16056.25,0.75,0.00%,152
"2023-11-30 05:26",16056.5,16058.25,16056,16058,1.75,+0.01%,64
"2023-11-30 05:27",16057.75,16059,16057,16058.75,0.75,0.00%,179
"2023-11-30 05:28",16058.25,16061.75,16058.25,16060.5,1.75,+0.01%,190
"2023-11-30 05:29",16060.25,16062,16059.75,16061.25,0.75,0.00%,99
"2023-11-30 05:30",16061.75,16062.5,16060.5,16061.25,0,0.00%,124
"2023-11-30 05:31",16061,16061.25,16059.5,16060.75,-0.5,0.00%,94
"2023-11-30 05:32",16061.25,16061.5,16058,16058.5,-2.25,-0.01%,88
"2023-11-30 05:33",16058.75,16058.75,16056.5,16058,-0.5,0.00%,133
"2023-11-30 05:34",16057.75,16059.5,16057.75,16059,1,+0.01%,80
"2023-11-30 05:35",16059.25,16059.5,16058.5,16059.25,0.25,0.00%,65
"2023-11-30 05:36",16059,16059,16056,16057.25,-2.,-0.01%,104
"2023-11-30 05:37",16057.5,16060.75,16057,16059,1.75,+0.01%,138
"2023-11-30 05:38",16058.75,16058.75,16056.75,16058,-1.,-0.01%,67
"2023-11-30 05:39",16057.5,16058.75,16057,16057.5,-0.5,0.00%,44
"2023-11-30 05:40",16057.25,16058.5,16056.5,16058,0.5,0.00%,70
"2023-11-30 05:41",16058.5,16060.25,16057.25,16060.25,2.25,+0.01%,120
"2023-11-30 05:42",16059.75,16061.75,16059.75,16060.75,0.5,0.00%,111
"2023-11-30 05:43",16061,16062.25,16060.5,16062.25,1.5,+0.01%,76
"2023-11-30 05:44",16062,16063.5,16061.5,16062.5,0.25,0.00%,126
"2023-11-30 05:45",16062.25,16062.5,16059.75,16061.5,-1.,-0.01%,114
"2023-11-30 05:46",16061.5,16063,16061.25,16063,1.5,+0.01%,82
"2023-11-30 05:47",16062.75,16063,16059.5,16059.75,-3.25,-0.02%,104
"2023-11-30 05:48",16061,16062.25,16060.5,16061.75,2,+0.01%,68
"2023-11-30 05:49",16061.25,16062,16060,16060,-1.75,-0.01%,30
"2023-11-30 05:50",16060.25,16060.5,16059.25,16060,0,0.00%,39
"2023-11-30 05:51",16060.25,16062,16059.25,16062,2,+0.01%,72
"2023-11-30 05:52",16061.75,16062,16059.25,16059.75,-2.25,-0.01%,56
"2023-11-30 05:53",16059.75,16060.25,16057.75,16059,-0.75,0.00%,98
"2023-11-30 05:54",16059,16059,16057.25,16058.25,-0.75,0.00%,72
"2023-11-30 05:55",16058.5,16059.25,16057.5,16058.25,0,0.00%,83
"2023-11-30 05:56",16058,16058.25,16055.75,16056.75,-1.5,-0.01%,194
"2023-11-30 05:57",16056.5,16056.5,16053,16053,-3.75,-0.02%,217
"2023-11-30 05:58",16053,16053.25,16049.5,16052.25,-0.75,0.00%,532
"2023-11-30 05:59",16052.25,16052.25,16051,16051.25,-1.,-0.01%,121
"2023-11-30 06:00",16051.75,16056.75,16051,16054.5,3.25,+0.02%,382
"2023-11-30 06:01",16054.25,16056.75,16053.5,16056.75,2.25,+0.01%,140
"2023-11-30 06:02",16056.75,16058.5,16056.5,16058.5,1.75,+0.01%,188
"2023-11-30 06:03",16058.5,16062.75,16058.25,16061,2.5,+0.02%,392
"2023-11-30 06:04",16061.25,16062,16060.25,16061.75,0.75,0.00%,167
"2023-11-30 06:05",16061.75,16066,16061.25,16065,3.25,+0.02%,410
"2023-11-30 06:06",16065.5,16067.5,16063.25,16066.75,1.75,+0.01%,387
"2023-11-30 06:07",16066.5,16067.25,16065.25,16065.75,-1.,-0.01%,187
"2023-11-30 06:08",16065.75,16067,16065.25,16066.25,0.5,0.00%,250
"2023-11-30 06:09",16066,16068.5,16065,16068.5,2.25,+0.01%,283
"2023-11-30 06:10",16068.5,16070.25,16067.75,16069.25,0.75,0.00%,424
"2023-11-30 06:11",16069.5,16069.75,16067,16067.25,-2.,-0.01%,204
"2023-11-30 06:12",16067.5,16069.5,16067.25,16069.5,2.25,+0.01%,175
"2023-11-30 06:13",16069.75,16070,16068.25,16069.75,0.25,0.00%,199
"2023-11-30 06:14",16069.75,16070.75,16068,16068,-1.75,-0.01%,262
"2023-11-30 06:15",16068,16068.5,16064.75,16065.5,-2.5,-0.02%,500
"2023-11-30 06:16",16065.5,16068,16065.25,16066.25,0.75,0.00%,308
"2023-11-30 06:17",16066.75,16067.5,16065.75,16066.25,0,0.00%,112
"2023-11-30 06:18",16066,16067,16063.75,16063.75,-2.5,-0.02%,320
"2023-11-30 06:19",16064.25,16066,16064,16065.75,2,+0.01%,142
"2023-11-30 06:20",16066,16067,16064.75,16067,1.25,+0.01%,128
"2023-11-30 06:21",16067,16068.75,16064.5,16064.75,-2.25,-0.01%,267
"2023-11-30 06:22",16064.5,16069.25,16063.5,16069.25,4.5,+0.03%,296
"2023-11-30 06:23",16068.75,16071.5,16068.25,16071.25,2,+0.01%,389
"2023-11-30 06:24",16071,16071.75,16069.25,16070.75,-0.5,0.00%,521
"2023-11-30 06:25",16071,16071.5,16069.5,16070.25,-0.5,0.00%,209
"2023-11-30 06:26",16070,16070,16067.25,16069.25,-1.,-0.01%,250
"2023-11-30 06:27",16069.25,16070.75,16068.5,16070.25,1,+0.01%,156
"2023-11-30 06:28",16069.75,16071,16068.75,16070.5,0.25,0.00%,123
"2023-11-30 06:29",16070.5,16072.75,16069.5,16071.75,1.25,+0.01%,322
"2023-11-30 06:30",16072.25,16072.75,16069.25,16070.25,-1.5,-0.01%,369
"2023-11-30 06:31",16070.25,16072.25,16069.5,16071.25,1,+0.01%,148
"2023-11-30 06:32",16071,16072.25,16070,16072.25,1,+0.01%,154
"2023-11-30 06:33",16072.5,16074,16071.25,16072,-0.25,0.00%,365
"2023-11-30 06:34",16072,16075.5,16072,16072,0,0.00%,588
"2023-11-30 06:35",16072,16074.75,16071.75,16073.75,1.75,+0.01%,231
"2023-11-30 06:36",16074,16075.5,16073.25,16074.25,0.5,0.00%,259
"2023-11-30 06:37",16074.75,16075.5,16072.5,16073,-1.25,-0.01%,327
"2023-11-30 06:38",16073.25,16075,16072.5,16074.5,1.5,+0.01%,184
"2023-11-30 06:39",16074.5,16075.5,16073.75,16074.25,-0.25,0.00%,164
"2023-11-30 06:40",16074.5,16075.75,16073.75,16074.25,0,0.00%,248
"2023-11-30 06:41",16074.5,16074.75,16072.75,16074.5,0.25,0.00%,226
"2023-11-30 06:42",16074,16076.75,16074,16076,1.5,+0.01%,294
"2023-11-30 06:43",16075.5,16077,16074.5,16076.5,0.5,0.00%,290
"2023-11-30 06:44",16076.5,16078.25,16076,16077.5,1,+0.01%,506
"2023-11-30 06:45",16077.25,16077.75,16075.5,16076.25,-1.25,-0.01%,279
"2023-11-30 06:46",16076.25,16077.25,16074.25,16074.75,-1.5,-0.01%,255
"2023-11-30 06:47",16074.5,16075,16073.25,16075,0.25,0.00%,310
"2023-11-30 06:48",16074.75,16075.5,16073.25,16075,0,0.00%,178
"2023-11-30 06:49",16075.5,16075.75,16073.75,16075.25,0.25,0.00%,262
"2023-11-30 06:50",16075.25,16075.75,16073.5,16074.25,-1.,-0.01%,109
"2023-11-30 06:51",16074.5,16075,16072,16072.5,-1.75,-0.01%,224
"2023-11-30 06:52",16072.25,16073.75,16071,16073.5,1,+0.01%,469
"2023-11-30 06:53",16073.75,16075,16072.75,16072.75,-0.75,0.00%,244
"2023-11-30 06:54",16073,16073,16071,16071.25,-1.5,-0.01%,247
"2023-11-30 06:55",16071,16071.75,16070.25,16071.5,0.25,0.00%,200
"2023-11-30 06:56",16071.75,16073.25,16069.75,16072.5,1,+0.01%,267
"2023-11-30 06:57",16072.5,16074,16072.5,16074,1.5,+0.01%,116
"2023-11-30 06:58",16074,16076,16073,16075.25,1.25,+0.01%,360
"2023-11-30 06:59",16075.25,16076,16073.5,16074.25,-1.,-0.01%,270
"2023-11-30 07:00",16074,16076.5,16069.5,16071,-3.25,-0.02%,1151
"2023-11-30 07:01",16071,16071.75,16068.5,16069.25,-1.75,-0.01%,358
"2023-11-30 07:02",16069.25,16069.75,16067.5,16069,-0.25,0.00%,317
"2023-11-30 07:03",16069.5,16071.25,16069,16070.75,1.75,+0.01%,334
"2023-11-30 07:04",16071,16071.75,16068.5,16069.75,-1.,-0.01%,185
"2023-11-30 07:05",16069.75,16072.25,16069.25,16071.25,1.5,+0.01%,313
"2023-11-30 07:06",16072,16073.5,16071.75,16073.25,2,+0.01%,269
"2023-11-30 07:07",16073,16074.75,16071.25,16074.25,1,+0.01%,308
"2023-11-30 07:08",16074.5,16075,16073.5,16074,-0.25,0.00%,218
"2023-11-30 07:09",16073.5,16075.25,16073.5,16074.25,0.25,0.00%,114
"2023-11-30 07:10",16074.25,16075.5,16073.25,16075.25,1,+0.01%,347
"2023-11-30 07:11",16075,16075.25,16073.5,16074.75,-0.5,0.00%,170
"2023-11-30 07:12",16074.75,16076,16074.25,16074.25,-0.5,0.00%,355
"2023-11-30 07:13",16074.75,16076.25,16074.5,16075.75,1.5,+0.01%,206
"2023-11-30 07:14",16075.75,16079.75,16075.5,16079.75,4,+0.02%,771
"2023-11-30 07:15",16079.75,16080.5,16076,16078,-1.75,-0.01%,994
"2023-11-30 07:16",16078,16079.25,16077,16078.75,0.75,0.00%,287
"2023-11-30 07:17",16078.75,16081,16078.25,16080.25,1.5,+0.01%,502
"2023-11-30 07:18",16080.5,16081,16078.25,16079.25,-1.,-0.01%,365
"2023-11-30 07:19",16079.75,16080.75,16078.5,16080,0.75,0.00%,237
"2023-11-30 07:20",16079.75,16080,16077,16077.5,-2.5,-0.02%,407
"2023-11-30 07:21",16077.25,16077.75,16073.75,16075.5,-2.,-0.01%,981
"2023-11-30 07:22",16075.25,16076.5,16071.5,16072.75,-2.75,-0.02%,516
"2023-11-30 07:23",16072.5,16074.75,16071.25,16074.5,1.75,+0.01%,331
"2023-11-30 07:24",16074.5,16075,16072.75,16074,-0.5,0.00%,240
"2023-11-30 07:25",16073.5,16078,16073.5,16077,3,+0.02%,615
"2023-11-30 07:26",16077,16082.5,16077,16079.5,2.5,+0.02%,952
"2023-11-30 07:27",16079.75,16081,16078.5,16079.5,0,0.00%,367
"2023-11-30 07:28",16079.5,16081.75,16079.25,16079.75,0.25,0.00%,358
"2023-11-30 07:29",16079.75,16083.5,16079.25,16083.25,3.5,+0.02%,529
"2023-11-30 07:30",16081.5,16098,16055,16078.25,-5.,-0.03%,4905
"2023-11-30 07:31",16077.75,16088.5,16073.5,16081,2.75,+0.02%,1934
"2023-11-30 07:32",16081,16086.25,16068.25,16070.25,-10.75,-0.07%,1989
"2023-11-30 07:33",16070.75,16076.75,16067.75,16068.5,-1.75,-0.01%,1502
"2023-11-30 07:34",16068.5,16070.5,16059.75,16064.75,-3.75,-0.02%,2256
"2023-11-30 07:35",16065.25,16070.25,16064.25,16069,4.25,+0.03%,1294
"2023-11-30 07:36",16069,16069.5,16061.5,16066,-3.,-0.02%,1223
"2023-11-30 07:37",16065.75,16073.25,16063,16072.75,6.75,+0.04%,1570
"2023-11-30 07:38",16073,16078.5,16069.25,16078,5.25,+0.03%,1367
"2023-11-30 07:39",16078,16079.25,16074,16077,-1.,-0.01%,1142
"2023-11-30 07:40",16077.25,16077.75,16070.75,16073.5,-3.5,-0.02%,1467
"2023-11-30 07:41",16074,16074.25,16066.5,16067,-6.5,-0.04%,1816
"2023-11-30 07:42",16066.75,16076.25,16064.5,16074,7,+0.04%,1911
"2023-11-30 07:43",16074.25,16077.25,16073.25,16073.75,-0.25,0.00%,1004
"2023-11-30 07:44",16073.5,16076.5,16073.25,16074.5,0.75,0.00%,785
"2023-11-30 07:45",16074.5,16075.75,16070,16075,0.5,0.00%,1000
"2023-11-30 07:46",16075,16083.25,16074.5,16082.75,7.75,+0.05%,2192
"2023-11-30 07:47",16082.5,16083,16077.5,16079.75,-3.,-0.02%,1297
"2023-11-30 07:48",16080,16083.75,16079,16079.5,-0.25,0.00%,1096
"2023-11-30 07:49",16080,16080.5,16075.25,16076,-3.5,-0.02%,1593
"2023-11-30 07:50",16075.75,16077,16069,16071.5,-4.5,-0.03%,1753
"2023-11-30 07:51",16072,16072,16068.75,16071.25,-0.25,0.00%,662
"2023-11-30 07:52",16070.75,16071.5,16064.25,16065.5,-5.75,-0.04%,1564
"2023-11-30 07:53",16065.25,16065.5,16058.25,16060.5,-5.,-0.03%,2248
"2023-11-30 07:54",16060.75,16061.25,16054,16057,-3.5,-0.02%,2777
"2023-11-30 07:55",16056.75,16057,16050.5,16055,-2.,-0.01%,2073
"2023-11-30 07:56",16055,16058.75,16054,16054.75,-0.25,0.00%,1227
"2023-11-30 07:57",16054.5,16056.25,16050,16050.25,-4.5,-0.03%,1476
"2023-11-30 07:58",16050,16052.5,16048.75,16049.75,-0.5,0.00%,1365
"2023-11-30 07:59",16050,16054,16049.75,16050.5,0.75,0.00%,1073
"2023-11-30 08:00",16050.5,16051.25,16036.5,16041.25,-9.25,-0.06%,5466
"2023-11-30 08:01",16042,16045.75,16039.25,16039.75,-1.5,-0.01%,1871
"2023-11-30 08:02",16039.75,16041,16034.75,16035.5,-4.25,-0.03%,2089
"2023-11-30 08:03",16035,16042,16034.75,16041.5,6,+0.04%,2212
"2023-11-30 08:04",16041.75,16043,16038.5,16042.25,0.75,0.00%,1590
"2023-11-30 08:05",16042.25,16044.75,16040.75,16042,-0.25,0.00%,1582
"2023-11-30 08:06",16042,16043.5,16040.5,16041.75,-0.25,0.00%,940
"2023-11-30 08:07",16041.75,16043,16035.5,16038.25,-3.5,-0.02%,1391
"2023-11-30 08:08",16038.25,16042.75,16037.75,16040.75,2.5,+0.02%,907
"2023-11-30 08:09",16040.75,16043.5,16040,16042,1.25,+0.01%,653
"2023-11-30 08:10",16042,16044,16041,16043.5,1.5,+0.01%,773
"2023-11-30 08:11",16043.25,16051.5,16043.25,16050,6.5,+0.04%,2155
"2023-11-30 08:12",16049.75,16050,16046.5,16049,-1.,-0.01%,795
"2023-11-30 08:13",16048.75,16048.75,16044.5,16047.5,-1.5,-0.01%,757
"2023-11-30 08:14",16048,16050,16047.75,16049.25,1.75,+0.01%,563
"2023-11-30 08:15",16049.25,16049.5,16044.75,16048,-1.25,-0.01%,1005
"2023-11-30 08:16",16047.25,16049.25,16042.5,16044.25,-3.75,-0.02%,972
"2023-11-30 08:17",16044,16046.75,16039.25,16045.75,1.5,+0.01%,1272
"2023-11-30 08:18",16046,16048.25,16041.75,16042.75,-3.,-0.02%,593
"2023-11-30 08:19",16042.5,16044,16036,16041.25,-1.5,-0.01%,1124
"2023-11-30 08:20",16041.75,16046.5,16040.75,16043.75,2.5,+0.02%,690
"2023-11-30 08:21",16043.75,16048.75,16043.25,16048,4.25,+0.03%,633
"2023-11-30 08:22",16048.25,16050,16047.25,16050,2,+0.01%,711
"2023-11-30 08:23",16050.25,16050.25,16047.25,16048.25,-1.75,-0.01%,440
"2023-11-30 08:24",16048.25,16050.5,16045.5,16045.5,-2.75,-0.02%,688
"2023-11-30 08:25",16045.75,16049.75,16043.75,16046.25,0.75,0.00%,694
"2023-11-30 08:26",16046.25,16046.5,16041.75,16043,-3.25,-0.02%,606
"2023-11-30 08:27",16042.75,16045.5,16035.5,16037.5,-5.5,-0.03%,1115
"2023-11-30 08:28",16037,16037.25,16032,16036,-1.5,-0.01%,1863
"2023-11-30 08:29",16035.75,16035.75,16026.25,16032.75,-3.25,-0.02%,2431
"2023-11-30 08:30",16032.5,16033,16012.75,16028,-4.75,-0.03%,10163
"2023-11-30 08:31",16028.5,16047.25,16026.25,16046.75,18.75,+0.12%,8419
"2023-11-30 08:32",16046.5,16051.5,16038.5,16046.5,-0.25,0.00%,6937
"2023-11-30 08:33",16046.5,16050.5,16038,16039.5,-7.,-0.04%,4222
"2023-11-30 08:34",16039.75,16044.75,16030.25,16040.5,1,+0.01%,5953
"2023-11-30 08:35",16040.5,16043,16019.5,16019.5,-21.,-0.13%,6619
"2023-11-30 08:36",16020.25,16031,16014.25,16025.25,5.75,+0.04%,6967
"2023-11-30 08:37",16025,16029.25,16016.25,16021,-4.25,-0.03%,3907
"2023-11-30 08:38",16021,16021,15996.5,15998,-23.,-0.14%,9317
"2023-11-30 08:39",15998.5,16000,15986.5,15991.5,-6.5,-0.04%,9730
"2023-11-30 08:40",15992.75,15992.75,15978.75,15983.5,-8.,-0.05%,6379
"2023-11-30 08:41",15983.75,15993.75,15976,15976.25,-7.25,-0.05%,3749
"2023-11-30 08:42",15976.25,15976.25,15963.25,15968.25,-8.,-0.05%,6703
"2023-11-30 08:43",15968.5,15973.25,15961,15970.75,2.5,+0.02%,4684
"2023-11-30 08:44",15970.75,15984,15970,15983.75,13,+0.08%,4120
"2023-11-30 08:45",15983.5,15984.5,15959.25,15959.75,-24.,-0.15%,6963
"2023-11-30 08:46",15960.25,15967.75,15952.5,15956.5,-3.25,-0.02%,6053
"2023-11-30 08:47",15956.75,15964.75,15947.5,15962.75,6.25,+0.04%,7522
"2023-11-30 08:48",15963,15968,15953.25,15959.25,-3.5,-0.02%,4030
"2023-11-30 08:49",15959.5,15962.5,15952,15961.25,2,+0.01%,3074
"2023-11-30 08:50",15961,15968.75,15959.5,15964.75,3.5,+0.02%,3771
"2023-11-30 08:51",15964.75,15978,15963,15973.25,8.5,+0.05%,5426
"2023-11-30 08:52",15973,15983.75,15965.75,15980.75,7.5,+0.05%,5730
"2023-11-30 08:53",15981,15984.25,15977.75,15979.5,-1.25,-0.01%,3178
"2023-11-30 08:54",15979.5,15984.75,15974.25,15980.25,0.75,0.00%,2993
"2023-11-30 08:55",15979.75,15980.75,15970.75,15971.25,-9.,-0.06%,2980
"2023-11-30 08:56",15971.5,15984.5,15970,15976.75,5.5,+0.03%,3333
"2023-11-30 08:57",15976.75,15982.5,15972.75,15981.5,4.75,+0.03%,1888
"2023-11-30 08:58",15981.5,15989,15976.75,15978,-3.5,-0.02%,3579
"2023-11-30 08:59",15978.25,15980.5,15972,15976.25,-1.75,-0.01%,1999
"2023-11-30 09:00",15976.25,15979,15950,15956.25,-20.,-0.13%,6878
"2023-11-30 09:01",15955.75,15963,15948.75,15952.5,-3.75,-0.02%,5318
"2023-11-30 09:02",15952.5,15953.5,15922,15930.25,-22.25,-0.14%,11941
"2023-11-30 09:03",15930,15934.75,15924.75,15929,-1.25,-0.01%,4180
"2023-11-30 09:04",15929.25,15932.25,15918.75,15921.75,-7.25,-0.05%,3613
"2023-11-30 09:05",15922,15946,15921.5,15943.75,22,+0.14%,6092
"2023-11-30 09:06",15943.5,15945,15935.25,15937.25,-6.5,-0.04%,2502
"2023-11-30 09:07",15937,15947,15936.25,15941.75,4.5,+0.03%,3138
"2023-11-30 09:08",15941.75,15945.5,15934,15938.75,-3.,-0.02%,3195
"2023-11-30 09:09",15939.25,15944.75,15936,15939.5,0.75,0.00%,1849
"2023-11-30 09:10",15940,15940.25,15930.75,15933.75,-5.75,-0.04%,2689
"2023-11-30 09:11",15933.25,15949.25,15932,15949,15.25,+0.10%,3343
"2023-11-30 09:12",15949.5,15963,15945.75,15957.75,8.75,+0.05%,6101
"2023-11-30 09:13",15957.25,15968,15957.25,15962.5,4.75,+0.03%,3735
"2023-11-30 09:14",15963.25,15978,15959.5,15973,10.5,+0.07%,4597
"2023-11-30 09:15",15973,15974.75,15967,15969.75,-3.25,-0.02%,3078
"2023-11-30 09:16",15970,15992,15969.75,15986.25,16.5,+0.10%,6284
"2023-11-30 09:17",15985.75,15995,15985,15991.25,5,+0.03%,4672
